Start Time,End Time,Lifestyle Category,Campaign Id,Campaign Name,Campaign Active Status,Amount Spent,Result,Result Type,Cost Per Result,Cost Per Result Type,Paid Impressions,Paid eCPM,Swipe Ups,eCPSU
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Fast Food Junkies,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,4.44,16,swipes,0.28,ECPSU,2702,1.64,16,0.28
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Vegans & Organic Foodies,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,10.59,50,swipes,0.21,ECPSU,5261,2.01,50,0.21
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Gamers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,27.62,148,swipes,0.19,ECPSU,13892,1.99,148,0.19
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Casual & Mobile Gamers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,7.26,31,swipes,0.23,ECPSU,3455,2.1,31,0.23
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Console & Pc Gamers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,14.99,72,swipes,0.21,ECPSU,8336,1.8,72,0.21
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Green Living Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,21.9,127,swipes,0.17,ECPSU,11026,1.99,127,0.17
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Hipsters & Trendsetters,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,5.82,31,swipes,0.19,ECPSU,3468,1.68,31,0.19
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Home Decoristas,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,28.14,156,swipes,0.18,ECPSU,15343,1.83,156,0.18
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Investors & Entrepreneurs,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,13.41,67,swipes,0.2,ECPSU,6652,2.02,67,0.2
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Math & Science Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,10.54,57,swipes,0.18,ECPSU,5046,2.09,57,0.18
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Men's Lifestyle,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,18.71,103,swipes,0.18,ECPSU,11029,1.7,103,0.18
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Sharp-dressed Men,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,11.65,65,swipes,0.18,ECPSU,6765,1.72,65,0.18
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Music Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,33.21,181,swipes,0.18,ECPSU,19312,1.72,181,0.18
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Concert & Festival Goers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,12.6,64,swipes,0.2,ECPSU,7273,1.73,64,0.2
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Country Music Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,0.38,0,swipes,0.0,ECPSU,203,1.86,0,0.0
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Dance & Electronic Music Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,2.56,10,swipes,0.26,ECPSU,1429,1.79,10,0.26
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Indie & Alternative Music Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,1.08,8,swipes,0.13,ECPSU,688,1.56,8,0.13
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Pop Music Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,7.43,38,swipes,0.2,ECPSU,3727,1.99,38,0.2
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Punk & Metal Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,0.25,1,swipes,0.25,ECPSU,121,2.1,1,0.25
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Rock Music Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,0.37,2,swipes,0.18,ECPSU,205,1.8,2,0.18
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Hip-hop Music Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,1.82,4,swipes,0.46,ECPSU,1245,1.46,4,0.46
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,News Watchers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,37.54,197,swipes,0.19,ECPSU,20406,1.84,197,0.19
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Business News Watchers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,13.0,74,swipes,0.18,ECPSU,7784,1.67,74,0.18
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Celebrity News Watchers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,26.93,142,swipes,0.19,ECPSU,13177,2.04,142,0.19
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Political News Watchers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,9.65,64,swipes,0.15,ECPSU,5103,1.89,64,0.15
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Outdoor & Nature Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,12.68,71,swipes,0.18,ECPSU,6884,1.84,71,0.18
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Parents & Family-focused,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,13.82,79,swipes,0.17,ECPSU,7723,1.79,79,0.17
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Pet & Animal Lovers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,10.67,52,swipes,0.21,ECPSU,5456,1.96,52,0.21
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Philanthropists,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,6.07,25,swipes,0.24,ECPSU,2855,2.13,25,0.24
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Photographers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,12.38,58,swipes,0.21,ECPSU,7235,1.71,58,0.21
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Shoppers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,49.4,276,swipes,0.18,ECPSU,27847,1.77,276,0.18
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Big Box Shoppers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,10.38,51,swipes,0.2,ECPSU,6780,1.53,51,0.2
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Department Store Shoppers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,11.19,51,swipes,0.22,ECPSU,7200,1.55,51,0.22
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Luxury Shoppers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,21.94,126,swipes,0.17,ECPSU,13234,1.66,126,0.17
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Online Shoppers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,7.3,36,swipes,0.2,ECPSU,3400,2.15,36,0.2
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Toy Shoppers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,7.53,31,swipes,0.24,ECPSU,4086,1.84,31,0.24
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Sports Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,24.63,134,swipes,0.18,ECPSU,13493,1.83,134,0.18
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,College Basketball Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,2.47,12,swipes,0.21,ECPSU,1403,1.76,12,0.21
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,American Football Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,3.69,13,swipes,0.28,ECPSU,2393,1.54,13,0.28
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Baseball Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,4.21,13,swipes,0.32,ECPSU,2630,1.6,13,0.32
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Basketball Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,3.27,9,swipes,0.36,ECPSU,1828,1.79,9,0.36
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,College Football Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,2.76,7,swipes,0.39,ECPSU,1480,1.87,7,0.39
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Fight & Wrestling Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,6.88,42,swipes,0.16,ECPSU,3739,1.84,42,0.16
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Golfers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,2.59,7,swipes,0.37,ECPSU,1599,1.62,7,0.37
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Hockey Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,2.85,14,swipes,0.2,ECPSU,1716,1.66,14,0.2
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Motor Sports Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,10.9,67,swipes,0.16,ECPSU,6080,1.79,67,0.16
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Olympics Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,2.94,11,swipes,0.27,ECPSU,1366,2.16,11,0.27
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Snow Sport Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,4.19,24,swipes,0.17,ECPSU,2200,1.9,24,0.17
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Teen & Young Adult Genre Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,5.3,29,swipes,0.18,ECPSU,2350,2.26,29,0.18
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Burger Lovers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,11.89,57,swipes,0.21,ECPSU,7652,1.55,57,0.21
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Coffee Lovers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,8.67,47,swipes,0.18,ECPSU,5065,1.71,47,0.18
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Pizza Lovers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,8.67,40,swipes,0.22,ECPSU,5554,1.56,40,0.22
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Shopping Mall Shoppers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,9.11,44,swipes,0.21,ECPSU,5688,1.6,44,0.21
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Casino Visitors,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,0.27,1,swipes,0.27,ECPSU,153,1.75,1,0.27
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Theme Park Visitors,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,2.34,7,swipes,0.33,ECPSU,1523,1.54,7,0.33
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Soccer Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,11.78,68,swipes,0.17,ECPSU,6988,1.69,68,0.17
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Sneakerheads,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,17.19,85,swipes,0.2,ECPSU,10426,1.65,85,0.2
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Street Sport Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,6.11,29,swipes,0.21,ECPSU,3595,1.7,29,0.21
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Energy Drink Consumers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,0.77,5,swipes,0.15,ECPSU,390,1.97,5,0.15
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Tennis & Racquet Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,2.96,10,swipes,0.3,ECPSU,1688,1.76,10,0.3
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Soft Drink Consumers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,7.12,30,swipes,0.24,ECPSU,4238,1.68,30,0.24
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Water Sport Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,4.63,31,swipes,0.15,ECPSU,1868,2.48,31,0.15
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Techies & Gadget Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,12.61,68,swipes,0.19,ECPSU,7668,1.64,68,0.19
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Travel Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,41.68,237,swipes,0.18,ECPSU,23800,1.75,237,0.18
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Family Travelers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,11.26,52,swipes,0.22,ECPSU,6546,1.72,52,0.22
2022-03-06 00:00:00 AST,2022-03-07 00:00:00 AST,Frequent Travelers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,4.94,26,swipes,0.19,ECPSU,2698,1.83,26,0.19
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Women's Lifestyle,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,34.4,195,swipes,0.18,ECPSU,18962,1.81,195,0.18
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Automotive Shoppers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,12.79,57,swipes,0.22,ECPSU,7404,1.73,57,0.22
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Social Drinkers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,0.25,0,swipes,0.0,ECPSU,139,1.79,0,0.0
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Beer Drinkers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,0.26,1,swipes,0.26,ECPSU,148,1.76,1,0.26
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Wine Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,0.25,3,swipes,0.08,ECPSU,151,1.65,3,0.08
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Liquor & Spirits Drinkers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,0.28,2,swipes,0.14,ECPSU,158,1.75,2,0.14
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Fun Trivia & Quiz Fanatics,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,18.67,87,swipes,0.21,ECPSU,9013,2.07,87,0.21
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Meme Watchers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,10.73,62,swipes,0.17,ECPSU,6411,1.67,62,0.17
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Chat Fiction Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,3.89,11,swipes,0.35,ECPSU,1810,2.15,11,0.35
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,High Schoolers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,0.0,0,swipes,0.0,ECPSU,0,0.0,0,0.0
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Advocates & Activists,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,11.24,44,swipes,0.26,ECPSU,5196,2.16,44,0.26
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Wellness & Healthy Lifestyle,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,28.85,163,swipes,0.18,ECPSU,15182,1.9,163,0.18
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,New Phone Seekers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,19.46,114,swipes,0.17,ECPSU,11546,1.69,114,0.17
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Latin Music Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,0.27,1,swipes,0.27,ECPSU,157,1.74,1,0.27
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Esports Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,8.11,30,swipes,0.27,ECPSU,3670,2.21,30,0.27
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Soul & R&b Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,0.38,1,swipes,0.38,ECPSU,256,1.49,1,0.38
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,World Music Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,19.33,124,swipes,0.16,ECPSU,11941,1.62,124,0.16
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Cricket Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,4.25,23,swipes,0.18,ECPSU,2587,1.64,23,0.18
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Crime & Mystery Genre Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,5.13,24,swipes,0.21,ECPSU,2541,2.02,24,0.21
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Indie & Foreign Film Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,16.03,78,swipes,0.21,ECPSU,8062,1.99,78,0.21
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Comics & Animation Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,6.83,29,swipes,0.24,ECPSU,3440,1.98,29,0.24
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Talent & Competition Show Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,7.03,32,swipes,0.22,ECPSU,3048,2.31,32,0.22
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Do-it-yourselfers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,5.39,33,swipes,0.16,ECPSU,2568,2.1,33,0.16
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Talk Show Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,13.3,57,swipes,0.23,ECPSU,6228,2.13,57,0.23
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Fashion & Style Gurus,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,36.43,210,swipes,0.17,ECPSU,20724,1.76,210,0.17
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Film & Tv Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,35.35,177,swipes,0.2,ECPSU,18491,1.91,177,0.2
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Action & Thriller Genre Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,14.63,64,swipes,0.23,ECPSU,7086,2.07,64,0.23
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Comedy Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,11.5,58,swipes,0.2,ECPSU,6304,1.82,58,0.2
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Cordcutters,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,3.77,12,swipes,0.31,ECPSU,1867,2.02,12,0.31
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Drama Genre Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,7.91,41,swipes,0.19,ECPSU,3469,2.28,41,0.19
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Family Genre Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,5.27,27,swipes,0.2,ECPSU,2364,2.23,27,0.2
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Horror Genre Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,2.57,12,swipes,0.21,ECPSU,1138,2.26,12,0.21
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Adventure Seekers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,22.81,107,swipes,0.21,ECPSU,12106,1.88,107,0.21
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Arts & Culture Mavens,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,17.98,85,swipes,0.21,ECPSU,9015,1.99,85,0.21
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Automotive Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,16.95,83,swipes,0.2,ECPSU,9709,1.75,83,0.2
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Beachgoers & Surfers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,15.38,85,swipes,0.18,ECPSU,9636,1.6,85,0.18
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Beauty Mavens,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,32.7,189,swipes,0.17,ECPSU,18374,1.78,189,0.17
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Bookworms & Avid Readers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,2.46,21,swipes,0.12,ECPSU,1316,1.87,21,0.12
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Clubbers & Party People,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,15.75,89,swipes,0.18,ECPSU,9071,1.74,89,0.18
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Collegiates,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,0.0,1,swipes,0.0,ECPSU,1,0.0,1,0.0
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Movie Theater Goers,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,15.43,83,swipes,0.19,ECPSU,8910,1.73,83,0.19
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Reality Tv Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,6.58,31,swipes,0.21,ECPSU,3518,1.87,31,0.21
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Romance & Rom-com Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,3.0,16,swipes,0.19,ECPSU,1572,1.91,16,0.19
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Sci-fi & Fantasy Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,4.5,19,swipes,0.24,ECPSU,2064,2.18,19,0.24
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Superhero Film Fans,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,4.3,17,swipes,0.25,ECPSU,2244,1.92,17,0.25
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Fitness Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,17.08,101,swipes,0.17,ECPSU,9723,1.76,101,0.17
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Cycling Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,11.76,60,swipes,0.2,ECPSU,7076,1.66,60,0.2
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Running Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,7.6,47,swipes,0.16,ECPSU,4340,1.75,47,0.16
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Yoga Enthusiasts,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,4.94,23,swipes,0.21,ECPSU,2675,1.85,23,0.21
2022-03-07 00:00:00 AST,2022-03-08 00:00:00 AST,Foodies,d71fac5f-1f8c-4227-9511-f9d7a2f1c899,Drive Traffic To Website,Paused,44.99,239,swipes,0.19,ECPSU,25093,1.79,239,0.19
